locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEFGBFNB_02622	CDS	576				hypothetical protein
LEFGBFNB_02623	CDS	162				hypothetical protein
LEFGBFNB_02624	CDS	876	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
LEFGBFNB_02625	CDS	876	corA		COG0598	Cobalt/magnesium transport protein CorA
LEFGBFNB_02626	CDS	1452	pmt	2.4.1.109	COG1928	putative dolichyl-phosphate-mannose--protein mannosyltransferase
LEFGBFNB_02627	CDS	957				hypothetical protein
LEFGBFNB_02628	CDS	270	atpC		COG0355	ATP synthase epsilon chain
LEFGBFNB_02629	CDS	420				hypothetical protein
LEFGBFNB_02630	CDS	696	nucS	3.1.-.-	COG1637	Endonuclease NucS
LEFGBFNB_02631	CDS	1536	clpB			Chaperone protein ClpB
LEFGBFNB_02632	CDS	1023	yegS	2.7.1.-		lipid kinase YegS
LEFGBFNB_02633	CDS	495				hypothetical protein
LEFGBFNB_02634	CDS	3537				hypothetical protein
LEFGBFNB_02635	CDS	1227				hypothetical protein
LEFGBFNB_02636	CDS	990	vldW	1.14.11.52		Validamycin A dioxygenase
LEFGBFNB_02637	CDS	672				hypothetical protein
LEFGBFNB_02638	CDS	585				hypothetical protein
LEFGBFNB_02639	CDS	501				hypothetical protein
LEFGBFNB_02640	CDS	1116				hypothetical protein
LEFGBFNB_02641	CDS	888	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
LEFGBFNB_02642	CDS	1155	pstS3		COG0226	Phosphate-binding protein PstS 3
LEFGBFNB_02643	CDS	708	regX3_2		COG0745	Sensory transduction protein regX3
LEFGBFNB_02644	CDS	894	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
LEFGBFNB_02645	CDS	564	ptrB	3.4.21.83	COG1770	Protease 2
LEFGBFNB_02646	CDS	912				hypothetical protein
LEFGBFNB_02647	CDS	930				hypothetical protein
LEFGBFNB_02648	CDS	198				hypothetical protein
LEFGBFNB_02649	CDS	1044				hypothetical protein
LEFGBFNB_02650	CDS	672	betI_4			HTH-type transcriptional regulator BetI
LEFGBFNB_02651	CDS	177				hypothetical protein
LEFGBFNB_02652	CDS	177				hypothetical protein
LEFGBFNB_02653	CDS	228				hypothetical protein
LEFGBFNB_02654	CDS	282				hypothetical protein
LEFGBFNB_02655	CDS	675	pycA	6.4.1.1		Pyruvate carboxylase
LEFGBFNB_02656	CDS	843				hypothetical protein
LEFGBFNB_02657	CDS	1254	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
LEFGBFNB_02658	CDS	234				hypothetical protein
LEFGBFNB_02659	CDS	270				hypothetical protein
LEFGBFNB_02660	CDS	1464				hypothetical protein
LEFGBFNB_02661	CDS	1083	xerC_2			Tyrosine recombinase XerC
LEFGBFNB_02662	CDS	702	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
LEFGBFNB_02663	CDS	255				hypothetical protein
LEFGBFNB_02664	CDS	396				hypothetical protein
LEFGBFNB_02665	CDS	597				hypothetical protein
LEFGBFNB_02666	CDS	1044				hypothetical protein
LEFGBFNB_02667	CDS	846	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
LEFGBFNB_02668	CDS	1830	ctaD	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
LEFGBFNB_02669	CDS	399	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
LEFGBFNB_02670	CDS	105				hypothetical protein
LEFGBFNB_02671	CDS	363				hypothetical protein
LEFGBFNB_02672	CDS	435				hypothetical protein
LEFGBFNB_02673	CDS	1287	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
LEFGBFNB_02674	CDS	1626	groL1		COG0459	60 kDa chaperonin 1
LEFGBFNB_02675	CDS	303	ureA	3.5.1.5	COG0831	Urease subunit gamma
LEFGBFNB_02676	CDS	375	ureB	3.5.1.5		Urease subunit beta
LEFGBFNB_02677	CDS	1719	ureC	3.5.1.5	COG0804	Urease subunit alpha
LEFGBFNB_02678	CDS	927				hypothetical protein
LEFGBFNB_02679	CDS	636	sigE		COG1595	ECF RNA polymerase sigma factor SigE
LEFGBFNB_02680	CDS	753		2.1.1.-	COG4122	Putative O-methyltransferase
LEFGBFNB_02681	CDS	1236	pepA_2	3.4.11.10		cytosol aminopeptidase
LEFGBFNB_02682	CDS	990	betB	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
LEFGBFNB_02683	CDS	1485	aldA	1.2.1.3		Putative aldehyde dehydrogenase AldA
LEFGBFNB_02684	CDS	1062	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
LEFGBFNB_02685	CDS	240				hypothetical protein
LEFGBFNB_02686	CDS	1857	glmM_1			Phosphoglucosamine mutase
LEFGBFNB_02687	CDS	573	punA	2.4.2.1		Purine nucleoside phosphorylase
LEFGBFNB_02688	CDS	312				hypothetical protein
LEFGBFNB_02689	CDS	894	ngcG_2		COG0395	Diacetylchitobiose uptake system permease protein NgcG
LEFGBFNB_02690	CDS	1050	ngcF_2		COG1175	Diacetylchitobiose uptake system permease protein NgcF
LEFGBFNB_02691	CDS	1287				hypothetical protein
LEFGBFNB_02692	CDS	1002	cytR_2		COG1609	HTH-type transcriptional repressor CytR
LEFGBFNB_02693	CDS	915				hypothetical protein
LEFGBFNB_02694	CDS	1101				hypothetical protein
LEFGBFNB_02695	CDS	2292				hypothetical protein
LEFGBFNB_02696	CDS	2568				hypothetical protein
LEFGBFNB_02697	CDS	1314				hypothetical protein
LEFGBFNB_02698	CDS	939	dasC_5		COG0395	Diacetylchitobiose uptake system permease protein DasC
LEFGBFNB_02699	CDS	930	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
LEFGBFNB_02700	CDS	360				hypothetical protein
LEFGBFNB_02701	CDS	252				hypothetical protein
LEFGBFNB_02702	CDS	843	mca_1	3.5.1.115		Mycothiol S-conjugate amidase
LEFGBFNB_02703	CDS	294				hypothetical protein
LEFGBFNB_02704	CDS	1707	rapA	3.6.4.-		RNA polymerase-associated protein RapA
LEFGBFNB_02705	CDS	1137	proB	2.7.2.11	COG0263	Glutamate 5-kinase
LEFGBFNB_02706	CDS	1599	cca	2.7.7.72		CCA-adding enzyme
LEFGBFNB_02707	CDS	657				hypothetical protein
LEFGBFNB_02708	CDS	600	msrP_2	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
LEFGBFNB_02709	CDS	798	cbdC			2-halobenzoate 1,2-dioxygenase electron transfer component
LEFGBFNB_02710	CDS	195				hypothetical protein
LEFGBFNB_02711	CDS	1326				hypothetical protein
LEFGBFNB_02712	CDS	438				hypothetical protein
LEFGBFNB_02713	CDS	135				hypothetical protein
LEFGBFNB_02714	CDS	153				hypothetical protein
LEFGBFNB_02715	CDS	612				hypothetical protein
LEFGBFNB_02716	CDS	270				hypothetical protein
LEFGBFNB_02717	CDS	303				hypothetical protein
LEFGBFNB_02718	CDS	519				hypothetical protein
LEFGBFNB_02719	CDS	1014	trxB_3	1.8.1.9	COG0492	Thioredoxin reductase
LEFGBFNB_02720	CDS	324	trxA_2		COG0526	Thioredoxin 1
LEFGBFNB_02721	CDS	1107	acr3		COG0798	Arsenical-resistance protein Acr3
LEFGBFNB_02722	CDS	168				hypothetical protein
LEFGBFNB_02723	CDS	945	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
LEFGBFNB_02724	CDS	1527	stp			Multidrug resistance protein Stp
LEFGBFNB_02725	CDS	648				hypothetical protein
LEFGBFNB_02726	CDS	747	pdxH	1.4.3.5		Pyridoxine/pyridoxamine 5'-phosphate oxidase
LEFGBFNB_02727	CDS	747				hypothetical protein
LEFGBFNB_02728	CDS	1446	mqo	1.1.5.4	COG0579	putative malate:quinone oxidoreductase
LEFGBFNB_02729	CDS	2802	valS	6.1.1.9	COG0525	Valine--tRNA ligase
LEFGBFNB_02730	CDS	1095				hypothetical protein
LEFGBFNB_02731	CDS	1005	fgd1_1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase 1
LEFGBFNB_02732	CDS	903	fbiB_2		COG0778	Bifunctional F420 biosynthesis protein FbiB
LEFGBFNB_02733	CDS	1197	tuf		COG0050	Elongation factor Tu
LEFGBFNB_02734	CDS	2103	fusA_2		COG0480	Elongation factor G
LEFGBFNB_02735	CDS	471	rpsG		COG0049	30S ribosomal protein S7
LEFGBFNB_02736	CDS	375	rpsL		COG0048	30S ribosomal protein S12
LEFGBFNB_02737	CDS	285				hypothetical protein
LEFGBFNB_02738	CDS	1263				hypothetical protein
LEFGBFNB_02739	CDS	504				hypothetical protein
LEFGBFNB_02740	CDS	288				hypothetical protein
LEFGBFNB_02741	CDS	237	rpmB_2		COG0227	50S ribosomal protein L28
LEFGBFNB_02742	CDS	168	rpmG2_2		COG0267	50S ribosomal protein L33 2
LEFGBFNB_02743	CDS	306	rpsN		COG0199	30S ribosomal protein S14
LEFGBFNB_02744	CDS	294	rpmE2		COG0254	50S ribosomal protein L31 type B
LEFGBFNB_02745	CDS	123				hypothetical protein
LEFGBFNB_02746	CDS	342				hypothetical protein
LEFGBFNB_02747	CDS	600	lpxD	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
LEFGBFNB_02748	CDS	216				hypothetical protein
LEFGBFNB_02749	CDS	318				hypothetical protein
LEFGBFNB_02750	CDS	498				hypothetical protein
LEFGBFNB_02751	CDS	1608				hypothetical protein
LEFGBFNB_02752	CDS	636				hypothetical protein
LEFGBFNB_02753	CDS	759	ppgK_1	2.7.1.63	COG1940	Polyphosphate glucokinase
LEFGBFNB_02754	CDS	951	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
LEFGBFNB_02755	CDS	399				hypothetical protein
LEFGBFNB_02756	CDS	1212				hypothetical protein
LEFGBFNB_02757	CDS	456				hypothetical protein
LEFGBFNB_02758	CDS	222				hypothetical protein
LEFGBFNB_02759	CDS	834	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
LEFGBFNB_02760	CDS	1029				hypothetical protein
LEFGBFNB_02761	CDS	1275				hypothetical protein
LEFGBFNB_02762	CDS	243				hypothetical protein
LEFGBFNB_02763	CDS	870				hypothetical protein
LEFGBFNB_02764	CDS	537				hypothetical protein
LEFGBFNB_02765	CDS	1146				hypothetical protein
LEFGBFNB_02766	CDS	630				hypothetical protein
LEFGBFNB_02767	CDS	435				hypothetical protein
LEFGBFNB_02768	CDS	666				hypothetical protein
LEFGBFNB_02769	CDS	3810				hypothetical protein
LEFGBFNB_02770	tRNA	76				tRNA-Lys(ctt)
LEFGBFNB_02771	tRNA	76				tRNA-Lys(ctt)
LEFGBFNB_02772	CDS	297	groS_2			10 kDa chaperonin
LEFGBFNB_02773	CDS	495	bcp	1.11.1.15	COG1225	Putative peroxiredoxin
LEFGBFNB_02774	CDS	879				hypothetical protein
LEFGBFNB_02775	CDS	1116				hypothetical protein
LEFGBFNB_02776	CDS	138				hypothetical protein
LEFGBFNB_02777	CDS	141				hypothetical protein
LEFGBFNB_02778	CDS	195				hypothetical protein
LEFGBFNB_02779	CDS	1065	gpr_2	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
LEFGBFNB_02780	CDS	573	nrdR			Transcriptional repressor NrdR
LEFGBFNB_02781	CDS	408				hypothetical protein
LEFGBFNB_02782	CDS	792	lexA	3.4.21.88	COG1974	LexA repressor
LEFGBFNB_02783	CDS	477				hypothetical protein
LEFGBFNB_02784	CDS	384		2.3.1.-	COG1670	Acetyltransferase
LEFGBFNB_02785	CDS	2301	glmM_2			Phosphoglucosamine mutase
LEFGBFNB_02786	CDS	2469	chbP	2.4.1.280		N,N'-diacetylchitobiose phosphorylase
LEFGBFNB_02787	CDS	2067	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
LEFGBFNB_02788	CDS	267		1.-.-.-	COG0695	Putative glutaredoxin.1
LEFGBFNB_02789	CDS	723				hypothetical protein
LEFGBFNB_02790	CDS	1743			COG1132	putative ABC transporter ATP-binding protein
LEFGBFNB_02791	CDS	1086	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
LEFGBFNB_02792	CDS	1248	radA	3.6.4.-	COG1066	DNA repair protein RadA
LEFGBFNB_02793	CDS	342	speH	4.1.1.50		S-adenosylmethionine decarboxylase proenzyme
LEFGBFNB_02794	CDS	762				hypothetical protein
LEFGBFNB_02795	CDS	225				hypothetical protein
LEFGBFNB_02796	CDS	1653	speE	2.5.1.16		Polyamine aminopropyltransferase
LEFGBFNB_02797	CDS	924		3.5.1.-		Carbohydrate deacetylase
LEFGBFNB_02798	CDS	1470				hypothetical protein
LEFGBFNB_02799	CDS	549				hypothetical protein
LEFGBFNB_02800	CDS	945	fgd_7	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
LEFGBFNB_02801	CDS	1152	mrp		COG0489	Iron-sulfur cluster carrier protein
LEFGBFNB_02802	CDS	798				hypothetical protein
LEFGBFNB_02803	CDS	519				hypothetical protein
LEFGBFNB_02804	CDS	1326				hypothetical protein
LEFGBFNB_02805	CDS	798				hypothetical protein
LEFGBFNB_02806	CDS	1671	pepPI	3.4.11.9		Xaa-Pro aminopeptidase 1
LEFGBFNB_02807	CDS	699				hypothetical protein
LEFGBFNB_02808	CDS	777				hypothetical protein
LEFGBFNB_02809	CDS	885				hypothetical protein
LEFGBFNB_02810	CDS	300				hypothetical protein
LEFGBFNB_02811	CDS	744				hypothetical protein
LEFGBFNB_02812	CDS	1500				hypothetical protein
LEFGBFNB_02813	CDS	876				hypothetical protein
LEFGBFNB_02814	CDS	108				hypothetical protein
LEFGBFNB_02815	CDS	948			COG3118	putative protein
LEFGBFNB_02816	CDS	957				hypothetical protein
LEFGBFNB_02817	CDS	621				hypothetical protein
LEFGBFNB_02818	CDS	1008				hypothetical protein
LEFGBFNB_02819	CDS	360				hypothetical protein
LEFGBFNB_02820	CDS	417	ppiB	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase B
LEFGBFNB_02821	CDS	1932				hypothetical protein
LEFGBFNB_02822	CDS	291				hypothetical protein
LEFGBFNB_02823	CDS	282				hypothetical protein
LEFGBFNB_02824	CDS	408				hypothetical protein
LEFGBFNB_02825	CDS	810				hypothetical protein
LEFGBFNB_02826	CDS	813				hypothetical protein
LEFGBFNB_02827	CDS	585				hypothetical protein
LEFGBFNB_02828	CDS	1062	aroH_1	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
LEFGBFNB_02829	CDS	891	spk1	2.7.11.1		Serine/threonine-protein kinase PK-1
LEFGBFNB_02830	CDS	429				hypothetical protein
LEFGBFNB_02831	CDS	648				hypothetical protein
LEFGBFNB_02832	CDS	1023	oleA	2.3.3.20	COG0332	Acyl-CoA:acyl-CoA alkyltransferase
LEFGBFNB_02833	CDS	1047				hypothetical protein
LEFGBFNB_02834	CDS	372				hypothetical protein
LEFGBFNB_02835	CDS	933	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
LEFGBFNB_02836	CDS	264				hypothetical protein
LEFGBFNB_02837	CDS	2811				hypothetical protein
LEFGBFNB_02838	CDS	408	rpsK		COG0100	30S ribosomal protein S11
LEFGBFNB_02839	CDS	375	rpsM		COG0099	30S ribosomal protein S13
LEFGBFNB_02840	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
LEFGBFNB_02841	CDS	222	infA		COG0361	Translation initiation factor IF-1
LEFGBFNB_02842	CDS	837		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
LEFGBFNB_02843	CDS	558	adk	2.7.4.3	COG0563	Adenylate kinase
LEFGBFNB_02844	CDS	1299	secY		COG0201	Protein translocase subunit SecY
LEFGBFNB_02845	CDS	1092	prfA		COG0216	Peptide chain release factor 1
LEFGBFNB_02846	CDS	408				hypothetical protein
LEFGBFNB_02847	CDS	357	yocK		COG1734	General stress protein 16O
LEFGBFNB_02848	CDS	555				hypothetical protein
LEFGBFNB_02849	CDS	423	crcB_1			Putative fluoride ion transporter CrcB
LEFGBFNB_02850	CDS	381	crcB_2			Putative fluoride ion transporter CrcB
LEFGBFNB_02851	CDS	372				hypothetical protein
LEFGBFNB_02852	CDS	1002				hypothetical protein
LEFGBFNB_02853	CDS	177				hypothetical protein
LEFGBFNB_02854	CDS	1047	sbpA		COG1613	Sulfate-binding protein
LEFGBFNB_02855	CDS	1509	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
LEFGBFNB_02856	CDS	1140	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
LEFGBFNB_02857	CDS	213				hypothetical protein
LEFGBFNB_02858	CDS	450				hypothetical protein
LEFGBFNB_02859	CDS	93				hypothetical protein
LEFGBFNB_02860	CDS	708				hypothetical protein
LEFGBFNB_02861	tRNA	98				tRNA-Arg(ccg)
LEFGBFNB_02862	CDS	108				hypothetical protein
LEFGBFNB_02863	CDS	336				hypothetical protein
LEFGBFNB_02864	CDS	840				hypothetical protein
LEFGBFNB_02865	CDS	822	drrA_2	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
LEFGBFNB_02866	CDS	768	drrB_3			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
LEFGBFNB_02867	CDS	591				putative HTH-type transcriptional regulator
LEFGBFNB_02868	CDS	150				hypothetical protein
LEFGBFNB_02869	CDS	231				hypothetical protein
LEFGBFNB_02870	CDS	1761	rne	3.1.26.12		Ribonuclease E
LEFGBFNB_02871	CDS	1560	efpA			putative MFS-type transporter EfpA
LEFGBFNB_02872	CDS	489				hypothetical protein
LEFGBFNB_02873	CDS	315				hypothetical protein
LEFGBFNB_02874	CDS	1059				hypothetical protein
LEFGBFNB_02875	CDS	1938	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
LEFGBFNB_02876	CDS	1041	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
LEFGBFNB_02877	CDS	2736	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
LEFGBFNB_02878	CDS	819	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
LEFGBFNB_02879	CDS	423				putative protein.1
LEFGBFNB_02880	CDS	1410				hypothetical protein
LEFGBFNB_02881	CDS	807			COG1842	Phage shock protein A 
LEFGBFNB_02882	CDS	804				hypothetical protein
LEFGBFNB_02883	CDS	603				hypothetical protein
LEFGBFNB_02884	CDS	1101				hypothetical protein
LEFGBFNB_02885	CDS	459	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
LEFGBFNB_02886	CDS	666				hypothetical protein
LEFGBFNB_02887	CDS	525	entH	3.1.2.-		Proofreading thioesterase EntH
LEFGBFNB_02888	CDS	2637	polA	2.7.7.7	COG0258	DNA polymerase I
LEFGBFNB_02889	tRNA	94				tRNA-Arg(ccg)
LEFGBFNB_02890	CDS	1026	pfp_2	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
LEFGBFNB_02891	CDS	1494	rpsA		COG0539	30S ribosomal protein S1
LEFGBFNB_02892	CDS	390				hypothetical protein
LEFGBFNB_02893	CDS	1152				hypothetical protein
LEFGBFNB_02894	CDS	579				hypothetical protein
LEFGBFNB_02895	CDS	1158				hypothetical protein
LEFGBFNB_02896	CDS	1233				hypothetical protein
LEFGBFNB_02897	CDS	162				hypothetical protein
LEFGBFNB_02898	CDS	924				hypothetical protein
LEFGBFNB_02899	CDS	222				hypothetical protein
LEFGBFNB_02900	CDS	924	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 2
LEFGBFNB_02901	CDS	804	ppgK_2	2.7.1.63	COG1940	Polyphosphate glucokinase
LEFGBFNB_02902	CDS	366				hypothetical protein
LEFGBFNB_02903	CDS	363	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
LEFGBFNB_02904	CDS	1179	xylA_1	5.3.1.5		Xylose isomerase
LEFGBFNB_02905	CDS	2121	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
LEFGBFNB_02906	CDS	1254				hypothetical protein
LEFGBFNB_02907	CDS	2094				hypothetical protein
LEFGBFNB_02908	CDS	1029	lgt	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
LEFGBFNB_02909	CDS	933	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
LEFGBFNB_02910	CDS	1329	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
LEFGBFNB_02911	CDS	489				hypothetical protein
LEFGBFNB_02912	CDS	309				hypothetical protein
LEFGBFNB_02913	CDS	474				hypothetical protein
LEFGBFNB_02914	CDS	195				hypothetical protein
LEFGBFNB_02915	CDS	672				hypothetical protein
LEFGBFNB_02916	CDS	744	dhaM	2.7.1.121	COG1080	PEP-dependent dihydroxyacetone kinase, phosphoryl donor subunit DhaM
LEFGBFNB_02917	CDS	1680	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LEFGBFNB_02918	CDS	753	recO			DNA repair protein RecO
LEFGBFNB_02919	CDS	795		2.5.1.88	COG0020	Trans,polycis-polyprenyl diphosphate synthase ((2Z,6E)-farnesyl diphosphate specific)
LEFGBFNB_02920	CDS	189				hypothetical protein
LEFGBFNB_02921	CDS	1359				hypothetical protein
LEFGBFNB_02922	CDS	735	liaR_7		COG2197	Transcriptional regulatory protein LiaR
LEFGBFNB_02923	CDS	624				hypothetical protein
LEFGBFNB_02924	CDS	816				hypothetical protein
LEFGBFNB_02925	CDS	804				hypothetical protein
LEFGBFNB_02926	CDS	870				hypothetical protein
LEFGBFNB_02927	CDS	339				hypothetical protein
LEFGBFNB_02928	CDS	426				hypothetical protein
LEFGBFNB_02929	CDS	1227				hypothetical protein
LEFGBFNB_02930	CDS	234				hypothetical protein
LEFGBFNB_02931	CDS	1296				hypothetical protein
LEFGBFNB_02932	CDS	1275				hypothetical protein
LEFGBFNB_02933	CDS	348				hypothetical protein
LEFGBFNB_02934	CDS	417				hypothetical protein
LEFGBFNB_02935	CDS	1002	ccpA_3		COG1609	Catabolite control protein A
LEFGBFNB_02936	CDS	285				hypothetical protein
LEFGBFNB_02937	CDS	489				hypothetical protein
LEFGBFNB_02938	CDS	450				hypothetical protein
LEFGBFNB_02939	CDS	171				hypothetical protein
LEFGBFNB_02940	CDS	336	gpmA_3	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
LEFGBFNB_02941	CDS	1590	tap	3.4.14.-		Tripeptidyl aminopeptidase
LEFGBFNB_02942	CDS	1038				hypothetical protein
LEFGBFNB_02943	CDS	285				hypothetical protein
LEFGBFNB_02944	CDS	1674				hypothetical protein
LEFGBFNB_02945	CDS	1110				hypothetical protein
LEFGBFNB_02946	CDS	1179				hypothetical protein
LEFGBFNB_02947	CDS	426				hypothetical protein
LEFGBFNB_02948	CDS	540				hypothetical protein
LEFGBFNB_02949	CDS	684				hypothetical protein
LEFGBFNB_02950	CDS	570				hypothetical protein
LEFGBFNB_02951	CDS	1617				hypothetical protein
LEFGBFNB_02952	CDS	1485	uidB		COG2211	Glucuronide carrier protein
LEFGBFNB_02953	CDS	384	trxC		COG0526	Putative thioredoxin 2
LEFGBFNB_02954	CDS	1377	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
LEFGBFNB_02955	CDS	174				hypothetical protein
LEFGBFNB_02956	CDS	564	pat_2	2.3.1.183	COG1247	Phosphinothricin N-acetyltransferase
LEFGBFNB_02957	CDS	1266				hypothetical protein
LEFGBFNB_02958	CDS	240				hypothetical protein
LEFGBFNB_02959	CDS	474		2.1.1.-	COG0144	Putative methyltransferase
LEFGBFNB_02960	CDS	894				hypothetical protein
LEFGBFNB_02961	CDS	2502	xfp	4.1.2.22		Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
LEFGBFNB_02962	CDS	876				hypothetical protein
LEFGBFNB_02963	CDS	2316				hypothetical protein
LEFGBFNB_02964	CDS	180				hypothetical protein
LEFGBFNB_02965	CDS	720		3.-.-.-		putative protein
LEFGBFNB_02966	CDS	975				hypothetical protein
LEFGBFNB_02967	CDS	339				hypothetical protein
LEFGBFNB_02968	CDS	537				hypothetical protein
LEFGBFNB_02969	CDS	810	tipA			HTH-type transcriptional activator TipA
LEFGBFNB_02970	CDS	579				hypothetical protein
LEFGBFNB_02971	CDS	783				hypothetical protein
LEFGBFNB_02972	CDS	1194				hypothetical protein
LEFGBFNB_02973	CDS	711				hypothetical protein
LEFGBFNB_02974	CDS	609				hypothetical protein
LEFGBFNB_02975	CDS	513				hypothetical protein
LEFGBFNB_02976	CDS	771	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
LEFGBFNB_02977	CDS	969				hypothetical protein
LEFGBFNB_02978	CDS	1362	pafA	6.3.1.19		Pup--protein ligase
LEFGBFNB_02979	CDS	762	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
LEFGBFNB_02980	CDS	888	prcB	3.4.25.1	COG0638	Proteasome subunit beta
LEFGBFNB_02981	CDS	201	pup			Prokaryotic ubiquitin-like protein Pup
LEFGBFNB_02982	CDS	897	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
LEFGBFNB_02983	CDS	558	frr		COG0233	Ribosome-recycling factor
LEFGBFNB_02984	CDS	750	pyrH	2.7.4.22	COG0528	Uridylate kinase
LEFGBFNB_02985	CDS	261	rpsT		COG0268	30S ribosomal protein S20
LEFGBFNB_02986	CDS	321				hypothetical protein
LEFGBFNB_02987	CDS	267				hypothetical protein
LEFGBFNB_02988	CDS	93				hypothetical protein
LEFGBFNB_02989	CDS	246				hypothetical protein
LEFGBFNB_02990	CDS	186				hypothetical protein
LEFGBFNB_02991	CDS	3060	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
LEFGBFNB_02992	CDS	1074				hypothetical protein
LEFGBFNB_02993	CDS	576	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
