locus_tag	ftype	length_bp	gene	EC_number	COG	product
OAMJEAKI_02947	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
OAMJEAKI_02948	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
OAMJEAKI_02949	CDS	342	yeaR_1		COG3615	putative protein YeaR
OAMJEAKI_02950	CDS	174	gnsA			Protein GnsA
OAMJEAKI_02951	CDS	138				hypothetical protein
OAMJEAKI_02952	CDS	447				hypothetical protein
OAMJEAKI_02953	CDS	660	ycgM		COG0179	putative protein YcgM
OAMJEAKI_02954	CDS	294	ycgL		COG3100	Protein YcgL
OAMJEAKI_02955	CDS	708	minC		COG0850	Septum site-determining protein MinC
OAMJEAKI_02956	CDS	813	minD		COG2894	Septum site-determining protein MinD
OAMJEAKI_02957	CDS	267	minE		COG0851	Cell division topological specificity factor
OAMJEAKI_02958	CDS	1173	rnd	3.1.13.5	COG0349	Ribonuclease D
OAMJEAKI_02959	CDS	246				IS200/IS605 family transposase IS200F
OAMJEAKI_02960	tRNA	77				tRNA-Arg(acg)
OAMJEAKI_02961	tRNA	77				tRNA-Arg(acg)
OAMJEAKI_02962	tRNA	77				tRNA-Arg(acg)
OAMJEAKI_02963	tRNA	93				tRNA-Ser(gct)
OAMJEAKI_02964	CDS	186	csrA		COG1551	Carbon storage regulator
OAMJEAKI_02965	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
OAMJEAKI_02966	CDS	540	recX		COG2137	Regulatory protein RecX
OAMJEAKI_02967	CDS	1062	recA		COG0468	Protein RecA
OAMJEAKI_02968	CDS	498	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
OAMJEAKI_02969	CDS	246				hypothetical protein
OAMJEAKI_02970	CDS	1080	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
OAMJEAKI_02971	CDS	564	srlA_2		COG3730	PTS system glucitol/sorbitol-specific EIIC component
OAMJEAKI_02972	CDS	972	srlE_2	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
OAMJEAKI_02973	CDS	363	srlB_2		COG3731	PTS system glucitol/sorbitol-specific EIIA component
OAMJEAKI_02974	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
OAMJEAKI_02975	CDS	360				hypothetical protein
OAMJEAKI_02976	CDS	774	srlR_1		COG1349	Glucitol operon repressor
OAMJEAKI_02977	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
OAMJEAKI_02978	CDS	1521	norR_4		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
OAMJEAKI_02979	CDS	1440	norV_1		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
OAMJEAKI_02980	CDS	1134	norW	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
OAMJEAKI_02981	CDS	2241	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
OAMJEAKI_02982	CDS	546	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
OAMJEAKI_02983	CDS	810				hypothetical protein
OAMJEAKI_02984	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
OAMJEAKI_02985	CDS	411				hypothetical protein
OAMJEAKI_02986	CDS	768	hycG		COG3260	Formate hydrogenlyase subunit 7
OAMJEAKI_02987	CDS	543	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
OAMJEAKI_02988	CDS	1710	hycE		COG3261	Formate hydrogenlyase subunit 5
OAMJEAKI_02989	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
OAMJEAKI_02990	CDS	1827	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
OAMJEAKI_02991	CDS	609	hyfA_3	1.-.-.-	COG1142	Hydrogenase-4 component A
OAMJEAKI_02992	CDS	462	hycA			Formate hydrogenlyase regulatory protein HycA
OAMJEAKI_02993	CDS	357	hypA		COG0375	Hydrogenase maturation factor HypA
OAMJEAKI_02994	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
OAMJEAKI_02995	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
OAMJEAKI_02996	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
OAMJEAKI_02997	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
OAMJEAKI_02998	CDS	2079	fhlA		COG3604	Formate hydrogenlyase transcriptional activator
OAMJEAKI_02999	CDS	345				hypothetical protein
OAMJEAKI_03000	CDS	918			COG0803	putative periplasmic iron-binding protein
OAMJEAKI_03001	CDS	822	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
OAMJEAKI_03002	CDS	861	mntB_2			Manganese transport system membrane protein MntB
OAMJEAKI_03003	CDS	849	mntB_3			Manganese transport system membrane protein MntB
OAMJEAKI_03004	CDS	867	yopJ			Effector protein YopJ
OAMJEAKI_03005	CDS	756				hypothetical protein
OAMJEAKI_03006	CDS	888	rhaR_6			HTH-type transcriptional activator RhaR
OAMJEAKI_03007	CDS	453				hypothetical protein
OAMJEAKI_03008	CDS	681	orgB			Oxygen-regulated invasion protein OrgB
OAMJEAKI_03009	CDS	579	orgA			Oxygen-regulated invasion protein OrgA
OAMJEAKI_03010	CDS	759	prgK		COG4669	Lipoprotein PrgK
OAMJEAKI_03011	CDS	306				hypothetical protein
OAMJEAKI_03012	CDS	243	prgI			Protein PrgI
OAMJEAKI_03013	CDS	1236	prgH			Protein PrgH
OAMJEAKI_03014	CDS	930	rhaR_7			HTH-type transcriptional activator RhaR
OAMJEAKI_03015	CDS	1662	hilA		COG0457	Transcriptional regulator HilA
OAMJEAKI_03016	CDS	483				hypothetical protein
OAMJEAKI_03017	CDS	1608	sptP			Secreted effector protein SptP
OAMJEAKI_03018	CDS	393	sicP			Chaperone protein sicP
OAMJEAKI_03019	CDS	261				hypothetical protein
OAMJEAKI_03020	CDS	249	acpP_2		COG0236	Acyl carrier protein
OAMJEAKI_03021	CDS	2058	sipA			Cell invasion protein SipA
OAMJEAKI_03022	CDS	1032	sipD			Cell invasion protein SipD
OAMJEAKI_03023	CDS	1230	sipC			Cell invasion protein SipC
OAMJEAKI_03024	CDS	1782	sipB			Cell invasion protein SipB
OAMJEAKI_03025	CDS	498	sicA		COG0457	Chaperone protein SicA
OAMJEAKI_03026	CDS	1071	spaS		COG1377	Surface presentation of antigens protein SpaS
OAMJEAKI_03027	CDS	792	spaR_1		COG4791	Surface presentation of antigens protein SpaR
OAMJEAKI_03028	CDS	261	spaQ_1		COG4794	Surface presentation of antigens protein SpaQ
OAMJEAKI_03029	CDS	675	spaP_1		COG4790	Surface presentation of antigens protein SpaP
OAMJEAKI_03030	CDS	912	spaO		COG1886	Surface presentation of antigens protein SpaO
OAMJEAKI_03031	CDS	1011				hypothetical protein
OAMJEAKI_03032	CDS	444				hypothetical protein
OAMJEAKI_03033	CDS	1296	spaL	7.1.2.2	COG1157	putative ATP synthase SpaL
OAMJEAKI_03034	CDS	408	spaK			Surface presentation of antigens protein SpaK
OAMJEAKI_03035	CDS	2058	invA		COG4789	Invasion protein InvA
OAMJEAKI_03036	CDS	1119	mxiC			Protein MxiC
OAMJEAKI_03037	CDS	1689	sctC_1		COG1450	Type 3 secretion system secretin
OAMJEAKI_03038	CDS	750	invF			Invasion protein InvF
OAMJEAKI_03039	CDS	444	invH			Type 3 secretion system pilotin
OAMJEAKI_03040	CDS	450				hypothetical protein
OAMJEAKI_03041	CDS	333				hypothetical protein
OAMJEAKI_03042	CDS	327				hypothetical protein
OAMJEAKI_03043	CDS	282				hypothetical protein
OAMJEAKI_03044	CDS	528				hypothetical protein
OAMJEAKI_03045	CDS	177				hypothetical protein
OAMJEAKI_03046	CDS	657	pphB	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 2
OAMJEAKI_03047	CDS	2568	mutS		COG0249	DNA mismatch repair protein MutS
OAMJEAKI_03048	CDS	381				hypothetical protein
OAMJEAKI_03049	CDS	1209	jefA			Drug efflux pump JefA
OAMJEAKI_03050	CDS	912	dmlR_8			HTH-type transcriptional regulator DmlR
OAMJEAKI_03051	CDS	1497	gntT_2		COG2610	High-affinity gluconate transporter
OAMJEAKI_03052	CDS	951	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
OAMJEAKI_03053	CDS	777	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
OAMJEAKI_03054	CDS	639	otnC	4.1.1.104		3-oxo-tetronate 4-phosphate decarboxylase
OAMJEAKI_03055	CDS	1263	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
OAMJEAKI_03056	CDS	924	ltnD	1.1.1.411		L-threonate dehydrogenase
OAMJEAKI_03057	CDS	765	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
OAMJEAKI_03058	CDS	405	hosA			Transcriptional regulator HosA
OAMJEAKI_03059	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
OAMJEAKI_03060	CDS	1428	edcC	4.1.1.61	COG0043	Phenolic acid decarboxylase
OAMJEAKI_03061	CDS	237	vdcD			Protein VdcD
OAMJEAKI_03062	CDS	993	rpoS			RNA polymerase sigma factor RpoS
OAMJEAKI_03063	CDS	1134	nlpD_1			Murein hydrolase activator NlpD
OAMJEAKI_03064	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
OAMJEAKI_03065	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
OAMJEAKI_03066	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
OAMJEAKI_03067	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
OAMJEAKI_03068	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
OAMJEAKI_03069	CDS	312	ftsB		COG2919	Cell division protein FtsB
OAMJEAKI_03070	CDS	324	ygbE			Inner membrane protein YgbE
OAMJEAKI_03071	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
OAMJEAKI_03072	CDS	1440	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
OAMJEAKI_03073	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
OAMJEAKI_03074	CDS	1047				hypothetical protein
	repeat_region	578				
	repeat_region	519				
OAMJEAKI_03075	CDS	294	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
OAMJEAKI_03076	CDS	921	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
OAMJEAKI_03077	CDS	651	casE	3.1.-.-		CRISPR system Cascade subunit CasE
OAMJEAKI_03078	CDS	747				hypothetical protein
OAMJEAKI_03079	CDS	1059	casC			CRISPR system Cascade subunit CasC
OAMJEAKI_03080	CDS	561				hypothetical protein
OAMJEAKI_03081	CDS	1557				hypothetical protein
OAMJEAKI_03082	CDS	2664	ygcB	3.1.-.-	COG1203	CRISPR-associated endonuclease/helicase Cas3
OAMJEAKI_03083	CDS	954	sopD			Secreted effector protein SopD
OAMJEAKI_03084	CDS	735	cysH_2	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
OAMJEAKI_03085	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
OAMJEAKI_03086	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
OAMJEAKI_03087	CDS	363	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
OAMJEAKI_03088	CDS	798				hypothetical protein
	repeat_region	273				
OAMJEAKI_03089	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
OAMJEAKI_03090	CDS	1299	eno	4.2.1.11	COG0148	Enolase
OAMJEAKI_03091	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
OAMJEAKI_03092	CDS	801	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
OAMJEAKI_03093	CDS	297	parE4		COG3668	Toxin ParE4
OAMJEAKI_03094	CDS	288				hypothetical protein
OAMJEAKI_03095	CDS	2235	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
OAMJEAKI_03096	CDS	1296	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
OAMJEAKI_03097	CDS	2757	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
OAMJEAKI_03098	CDS	1143	garK_1	2.7.1.165	COG1929	Glycerate 2-kinase
OAMJEAKI_03099	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
OAMJEAKI_03100	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
OAMJEAKI_03101	CDS	1359	gudP_2			putative glucarate transporter
OAMJEAKI_03102	CDS	450			COG0716	putative protein
OAMJEAKI_03103	CDS	783	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
OAMJEAKI_03104	CDS	330	yqcC		COG3098	putative protein YqcC
OAMJEAKI_03105	CDS	546	syd			Protein Syd
OAMJEAKI_03106	CDS	849	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
OAMJEAKI_03107	CDS	1365	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
OAMJEAKI_03108	CDS	1290	sdaC		COG0814	Serine transporter
OAMJEAKI_03109	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
OAMJEAKI_03110	CDS	756	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
OAMJEAKI_03111	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
OAMJEAKI_03112	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
OAMJEAKI_03113	CDS	1317	fucP_2		COG0738	L-fucose-proton symporter
OAMJEAKI_03114	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
OAMJEAKI_03115	CDS	1419	fucK	2.7.1.51	COG1070	L-fuculokinase
OAMJEAKI_03116	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
OAMJEAKI_03117	CDS	711	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
OAMJEAKI_03118	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
OAMJEAKI_03119	CDS	396				hypothetical protein
OAMJEAKI_03120	CDS	918	gcvA			Glycine cleavage system transcriptional activator
OAMJEAKI_03121	CDS	123				hypothetical protein
OAMJEAKI_03122	CDS	228	ygdR_1			putative lipoprotein YgdR
OAMJEAKI_03123	CDS	1206	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
OAMJEAKI_03124	CDS	444	csdE		COG2166	Sulfur acceptor protein CsdE
OAMJEAKI_03125	CDS	915	rarD_2		COG2962	Protein RarD
OAMJEAKI_03126	CDS	807	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
OAMJEAKI_03127	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
OAMJEAKI_03128	tRNA	77				tRNA-Met(cat)
OAMJEAKI_03129	tRNA	77				tRNA-Met(cat)
OAMJEAKI_03130	CDS	1254	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
OAMJEAKI_03131	CDS	1332	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
OAMJEAKI_03132	CDS	1836	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
OAMJEAKI_03133	CDS	3546	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
OAMJEAKI_03134	CDS	2889	ptrA	3.4.24.55	COG1025	Protease 3
OAMJEAKI_03135	CDS	3372	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
OAMJEAKI_03136	CDS	321				hypothetical protein
OAMJEAKI_03137	CDS	408				hypothetical protein
OAMJEAKI_03138	CDS	564				hypothetical protein
OAMJEAKI_03139	CDS	471				hypothetical protein
OAMJEAKI_03140	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
OAMJEAKI_03141	CDS	876	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
OAMJEAKI_03142	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
OAMJEAKI_03143	CDS	531	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
OAMJEAKI_03144	CDS	696	mutH		COG3066	DNA mismatch repair protein MutH
OAMJEAKI_03145	CDS	714				hypothetical protein
OAMJEAKI_03146	CDS	219	ygdR_2			putative lipoprotein YgdR
OAMJEAKI_03147	CDS	1041	tas		COG0667	Protein tas
OAMJEAKI_03148	CDS	1203	lplT			Lysophospholipid transporter LplT
OAMJEAKI_03149	CDS	2160	aas		COG0204	Bifunctional protein Aas
OAMJEAKI_03150	CDS	1029	galR		COG1609	HTH-type transcriptional regulator GalR
OAMJEAKI_03151	CDS	1020	ascG		COG1609	HTH-type transcriptional regulator AscG
OAMJEAKI_03152	CDS	1263	lysA_2	4.1.1.20		Diaminopimelate decarboxylase
OAMJEAKI_03153	CDS	936	occR			Octopine catabolism/uptake operon regulatory protein OccR
OAMJEAKI_03154	CDS	747	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
OAMJEAKI_03155	CDS	1419	araE			Arabinose-proton symporter
OAMJEAKI_03156	CDS	762	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
OAMJEAKI_03157	CDS	837	kduI	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
OAMJEAKI_03158	CDS	1179	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
OAMJEAKI_03159	CDS	864	allS_2			HTH-type transcriptional activator AllS
OAMJEAKI_03160	CDS	456				hypothetical protein
OAMJEAKI_03161	CDS	1230	yqeG		COG0814	Inner membrane transport protein YqeG
OAMJEAKI_03162	CDS	273	rcnR		COG1937	Transcriptional repressor RcnR
OAMJEAKI_03163	CDS	825	rcnA		COG2215	Nickel/cobalt efflux system RcnA
OAMJEAKI_03164	CDS	759				hypothetical protein
OAMJEAKI_03165	CDS	513				hypothetical protein
OAMJEAKI_03166	CDS	1077				hypothetical protein
OAMJEAKI_03167	CDS	744	papD		COG3121	Chaperone protein PapD
OAMJEAKI_03168	CDS	2490	papC_1		COG3188	Outer membrane usher protein PapC
OAMJEAKI_03169	CDS	585	ybgD			putative fimbrial-like protein YbgD
OAMJEAKI_03170	CDS	633				hypothetical protein
OAMJEAKI_03171	CDS	537	ail_2		COG3637	Attachment invasion locus protein
OAMJEAKI_03172	CDS	399	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
OAMJEAKI_03173	CDS	228	vapB		COG4456	Antitoxin VapB
OAMJEAKI_03174	CDS	261				hypothetical protein
OAMJEAKI_03175	CDS	801				hypothetical protein
OAMJEAKI_03176	tRNA	74				tRNA-Gly(ccc)
OAMJEAKI_03177	CDS	759	nlpD_2			Murein hydrolase activator NlpD
OAMJEAKI_03178	CDS	546	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
OAMJEAKI_03179	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
OAMJEAKI_03180	CDS	882	prfB_2		COG1186	Peptide chain release factor RF2
OAMJEAKI_03181	CDS	1602	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
OAMJEAKI_03182	CDS	714	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
OAMJEAKI_03183	CDS	897	xerD_2		COG4974	Tyrosine recombinase XerD
OAMJEAKI_03184	CDS	522	fldB		COG0716	Flavodoxin 2
OAMJEAKI_03185	CDS	414	ygfX			Inner membrane protein YgfX
OAMJEAKI_03186	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
OAMJEAKI_03187	CDS	981	ygfZ		COG0354	tRNA-modifying protein YgfZ
OAMJEAKI_03188	CDS	192				hypothetical protein
OAMJEAKI_03189	CDS	660				hypothetical protein
OAMJEAKI_03190	CDS	381				hypothetical protein
OAMJEAKI_03191	CDS	1434	bglA	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
OAMJEAKI_03192	CDS	894				hypothetical protein
OAMJEAKI_03193	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
OAMJEAKI_03194	CDS	390	gcvH		COG0509	Glycine cleavage system H protein
OAMJEAKI_03195	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
OAMJEAKI_03196	CDS	1203	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
OAMJEAKI_03197	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
OAMJEAKI_03198	CDS	1317	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
OAMJEAKI_03199	CDS	579				hypothetical protein
OAMJEAKI_03200	CDS	330	zapA		COG3027	Cell division protein ZapA
OAMJEAKI_03201	CDS	477	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
OAMJEAKI_03202	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
OAMJEAKI_03203	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
OAMJEAKI_03204	CDS	894	argP		COG0583	HTH-type transcriptional regulator ArgP
OAMJEAKI_03205	CDS	747			COG2968	26 kDa periplasmic immunogenic protein
OAMJEAKI_03206	CDS	636	argO		COG1279	Arginine exporter protein ArgO
OAMJEAKI_03207	CDS	861	mscS_2		COG0668	Small-conductance mechanosensitive channel
OAMJEAKI_03208	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
OAMJEAKI_03209	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
OAMJEAKI_03210	CDS	1047	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
OAMJEAKI_03211	CDS	426				hypothetical protein
OAMJEAKI_03212	CDS	579				hypothetical protein
OAMJEAKI_03213	CDS	708				hypothetical protein
OAMJEAKI_03214	CDS	678	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
OAMJEAKI_03215	CDS	657	larO	3.6.3.-	COG1122	Nickel import ATP-binding protein LarO
OAMJEAKI_03216	CDS	1992	tktA	2.2.1.1	COG0021	Transketolase 1
OAMJEAKI_03217	CDS	759	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
OAMJEAKI_03218	CDS	921	speB	3.5.3.11	COG0010	Agmatinase
OAMJEAKI_03219	CDS	891	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OAMJEAKI_03220	CDS	474	tabA_2		COG2731	Toxin-antitoxin biofilm protein TabA
OAMJEAKI_03221	CDS	1008	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
OAMJEAKI_03222	CDS	1017	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
OAMJEAKI_03223	CDS	1473	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
OAMJEAKI_03224	CDS	750	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
OAMJEAKI_03225	CDS	732				hypothetical protein
OAMJEAKI_03226	CDS	1977	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
OAMJEAKI_03227	CDS	300				hypothetical protein
OAMJEAKI_03228	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
OAMJEAKI_03229	CDS	1395	galP			Galactose-proton symporter
OAMJEAKI_03230	CDS	456	sprT			Protein SprT
OAMJEAKI_03231	CDS	708	endA	3.1.21.1	COG2356	Endonuclease-1
OAMJEAKI_03232	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
OAMJEAKI_03233	CDS	948	gshB	6.3.2.3	COG0189	Glutathione synthetase
OAMJEAKI_03234	CDS	564				hypothetical protein
OAMJEAKI_03235	CDS	417	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
OAMJEAKI_03236	CDS	687				hypothetical protein
OAMJEAKI_03237	CDS	981	yggR		COG2805	putative protein YggR
OAMJEAKI_03238	CDS	705	yggS		COG0325	Pyridoxal phosphate homeostasis protein
OAMJEAKI_03239	CDS	567				hypothetical protein
OAMJEAKI_03240	CDS	291				hypothetical protein
OAMJEAKI_03241	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
OAMJEAKI_03242	CDS	1137	hemW_2		COG0635	Heme chaperone HemW
OAMJEAKI_03243	CDS	1008				hypothetical protein
OAMJEAKI_03244	CDS	1047	ansB_2	3.5.1.1	COG0252	L-asparaginase 2
OAMJEAKI_03245	CDS	720				hypothetical protein
OAMJEAKI_03246	CDS	327			COG3171	putative protein
OAMJEAKI_03247	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
OAMJEAKI_03248	CDS	1053	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
OAMJEAKI_03249	CDS	276	yggX		COG2924	putative Fe(2+)-trafficking protein
OAMJEAKI_03250	CDS	1086	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
OAMJEAKI_03251	CDS	1257	nupG			Nucleoside permease NupG
OAMJEAKI_03252	CDS	2136	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
OAMJEAKI_03253	CDS	708				hypothetical protein
OAMJEAKI_03254	tRNA	76				tRNA-Phe(gaa)
OAMJEAKI_03255	CDS	381			COG0346	Virulence protein
OAMJEAKI_03256	CDS	1326		2.8.3.-	COG0427	Butyryl-CoA:acetate CoA-transferase
OAMJEAKI_03257	CDS	528	mch	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
OAMJEAKI_03258	CDS	843	mcl1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
OAMJEAKI_03259	CDS	879	hcaR_2			Hca operon transcriptional activator HcaR
OAMJEAKI_03260	CDS	555	atsA_1	3.1.6.1	COG3119	Arylsulfatase
OAMJEAKI_03261	CDS	1047	atsA_2	3.1.6.1	COG3119	Arylsulfatase
OAMJEAKI_03262	CDS	1185	atsB	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
OAMJEAKI_03263	CDS	684	malT_2			HTH-type transcriptional regulator MalT
OAMJEAKI_03264	CDS	558				hypothetical protein
OAMJEAKI_03265	CDS	1500	steT		COG0531	Serine/threonine exchanger SteT
OAMJEAKI_03266	CDS	375				hypothetical protein
OAMJEAKI_03267	CDS	1302	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
OAMJEAKI_03268	CDS	1485	feaB	1.2.1.39	COG1012	Phenylacetaldehyde dehydrogenase
OAMJEAKI_03269	CDS	381	iraD			Anti-adapter protein IraD
OAMJEAKI_03270	CDS	486	hcp1_3		COG3157	Protein hcp1
OAMJEAKI_03271	CDS	924	pgdA	3.5.1.-		Peptidoglycan deacetylase
OAMJEAKI_03272	CDS	879				hypothetical protein
OAMJEAKI_03273	CDS	1305	exuT_1			Hexuronate transporter
OAMJEAKI_03274	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
OAMJEAKI_03275	CDS	1473	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
OAMJEAKI_03276	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
